,Definition ID,Database,Table,Data Item,Description,Data type,Is_Derived_Item,Derivation_Methodology,Data Dictionary Name,Data Dictionary Links,Technical check,Business check,RK 2
,593,NHSE_SEM_Live,tbl_Data_SEM_APCE,Referrer_Code,"REFERRER CODE is the code of the PERSON making the REFERRAL REQUEST. This will normally be a CARE PROFESSIONAL, GENERAL MEDICAL PRACTITIONER or CONSULTANT.",varchar(8),No,,REFERRER CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/ref/referrer_code_de.asp?shownav=1,RK,SS,
,1054,NHSE_SEM_Live,tbl_Data_SEM_APCS,Referrer_Code,"REFERRER CODE is the code of the PERSON making the REFERRAL REQUEST. This will normally be a CARE PROFESSIONAL, GENERAL MEDICAL PRACTITIONER or CONSULTANT.",varchar(8),No,,REFERRER CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/ref/referrer_code_de.asp?shownav=1,RK,SS,
,594,NHSE_SEM_Live,tbl_Data_SEM_APCE,Referring_Org_Code,"REFERRING ORGANISATION CODE is the ORGANISATION CODE of the Organisation from which the referral is made, such as a GP Practice, NHS Trust or NHS Foundation Trust.",varchar(6),No,,REFERRING ORGANISATION CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/ref/referring_organisation_code_de.asp?shownav=1,RK,SS,
,1055,NHSE_SEM_Live,tbl_Data_SEM_APCS,Referring_Org_Code,"REFERRING ORGANISATION CODE is the ORGANISATION CODE of the Organisation from which the referral is made, such as a GP Practice, NHS Trust or NHS Foundation Trust.",varchar(6),No,,REFERRING ORGANISATION CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/ref/referring_organisation_code_de.asp?shownav=1,RK,SS,
,595,NHSE_SEM_Live,tbl_Data_SEM_APCE,Referring_Org_Code_Type,The ORGANISATION CODE TYPE of the REFERRING ORGANISATION CODE.,varchar(3),No,,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1,RK,"? The ORGANISATION CODE TYPE variants have differing varchar(3), varchar (5) or varchar(8). Is this OK? Also, the DD suggests varchar(1)",DT issue
,1056,NHSE_SEM_Live,tbl_Data_SEM_APCS,Referring_Org_Code_Type,The ORGANISATION CODE TYPE of the REFERRING ORGANISATION CODE.,varchar(3),No,,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1,RK,"? The ORGANISATION CODE TYPE variants have differing varchar(3), varchar (5) or varchar(8). Is this OK? Also, the DD suggests varchar(1)",DT issue
,569,NHSE_SEM_Live,tbl_Data_SEM_APCE,Rehab_Assess_Team_Type,"An indication of whether the CARE PROFESSIONAL TEAM undertaking a Rehabilitation Assessment, is specialised or non-specialised.",varchar(1),No,,REHABILITATION ASSESSMENT TEAM TYPE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/r/red/rehabilitation_assessment_team_type_de.asp?shownav=1,RK,SS,
,493,NHSE_SEM_Live,tbl_Data_SEM_APCE,Report_Period_End_Date,CDS REPORT PERIOD END DATE defines the End Date (for the date range of the data being exchanged) for the Commissioning Data Set Bulk Replacement Update time period.,date,No,,CDS REPORT PERIOD END DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/cd/cds_report_period_end_date_de.asp,RK,SS,
,492,NHSE_SEM_Live,tbl_Data_SEM_APCE,Report_Period_Start_Date,CDS REPORT PERIOD START DATE defines the Start Date (for the date range of the data being exchanged) for the Bulk Replacement Update time period.,date,No,,CDS REPORT PERIOD START DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/cd/cds_report_period_start_date_de.asp,RK,SS,
,650,NHSE_SEM_Live,tbl_Data_SEM_APCE,RTT_Length_SUS,The Referral to Treatment length as derived by NHS Digital prior to importing to the NCDR.,varchar(3),No,,,,RK,SS,
,639,NHSE_SEM_Live,tbl_Data_SEM_APCE,RTT_Period_End_Date,The end date of a REFERRAL TO TREATMENT PERIOD.,date,No,,REFERRAL TO TREATMENT PERIOD END DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/r/red/referral_to_treatment_period_end_date_de.asp?shownav=1,RK,SS,
,1022,NHSE_SEM_Live,tbl_Data_SEM_APCS,RTT_Period_End_Date,The end date of a REFERRAL TO TREATMENT PERIOD.,datetime,No,,REFERRAL TO TREATMENT PERIOD END DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/r/red/referral_to_treatment_period_end_date_de.asp?shownav=1,RK,"? Data type should be date as per REFERRAL TO TREATMENT PERIOD START DATE IDs 638 and 639, and suggested by DD",DT issue
,638,NHSE_SEM_Live,tbl_Data_SEM_APCE,RTT_Period_Start_Date,The start date of a REFERRAL TO TREATMENT PERIOD.,date,No,,REFERRAL TO TREATMENT PERIOD START DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/r/red/referral_to_treatment_period_start_date_de.asp?shownav=1,RK,SS,
,1021,NHSE_SEM_Live,tbl_Data_SEM_APCS,RTT_Period_Start_Date,The start date of a REFERRAL TO TREATMENT PERIOD.,datetime,No,,REFERRAL TO TREATMENT PERIOD START DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/r/red/referral_to_treatment_period_start_date_de.asp?shownav=1,RK,"? Data type should be date as per REFERRAL TO TREATMENT PERIOD START DATE IDs 638 and 639, and suggested by DD",DT issue
,637,NHSE_SEM_Live,tbl_Data_SEM_APCE,RTT_Period_Status,The status of an ACTIVITY (or anticipated ACTIVITY) for the REFERRAL TO TREATMENT PERIOD decided by the lead CARE PROFESSIONAL.,varchar(2),No,,REFERRAL TO TREATMENT PERIOD STATUS,http://www.datadictionary.nhs.uk/data_dictionary/attributes/r/red/referral_to_treatment_period_status_de.asp,RK,SS,
,1020,NHSE_SEM_Live,tbl_Data_SEM_APCS,RTT_Period_Status,The status of an ACTIVITY (or anticipated ACTIVITY) for the REFERRAL TO TREATMENT PERIOD decided by the lead CARE PROFESSIONAL.,varchar(2),No,,REFERRAL TO TREATMENT PERIOD STATUS,http://www.datadictionary.nhs.uk/data_dictionary/attributes/r/red/referral_to_treatment_period_status_de.asp,RK,SS,
,642,NHSE_SEM_Live,tbl_Data_SEM_APCE,Service_Agreement_Change_Date,The date of a change to a SERVICE PROVIDED UNDER AGREEMENT.,date,No,,NHS SERVICE AGREEMENT CHANGE DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/n/nhs/nhs_service_agreement_change_date_de.asp?shownav=1,RK,SS,
,509,NHSE_SEM_Live,tbl_Data_SEM_APCE,Sex,"The gender of a PERSON.
PERSON STATED GENDER CODE is self declared or inferred by observation for those unable to declare their PERSON STATED GENDER.",varchar(1),No,,PERSON STATED GENDER CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/person/person_stated_gender_code_de.asp?shownav=1,RK,"? Being pedantic, PERSON STATED GENDER CODE is the most recent approved definition (apart from PERSON PHENOTYPIC SEX for babies). If changed, this would mean that the description would also need to be replaced, mentioning that gender is self-declared: http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/pers/person_stated_gender_code_de.asp?shownav=1?query=%22person+stated+gender+code%22&rank=66.66666&shownav=1",Y
,1031,NHSE_SEM_Live,tbl_Data_SEM_APCS,Sex,"The gender of a PERSON.
PERSON STATED GENDER CODE is self declared or inferred by observation for those unable to declare their PERSON STATED GENDER.",varchar(1),No,,PERSON STATED GENDER CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/person/person_stated_gender_code_de.asp?shownav=1,RK,"? Being pedantic, PERSON STATED GENDER CODE is the most recent approved definition (apart from PERSON PHENOTYPIC SEX for babies). If changed, this would mean that the description would also need to be replaced, mentioning that gender is self-declared: http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/pers/person_stated_gender_code_de.asp?shownav=1?query=%22person+stated+gender+code%22&rank=66.66666&shownav=1",Y
,587,NHSE_SEM_Live,tbl_Data_SEM_APCE,Sex_of_Patients_At_Episode_End,"The gender of a PERSON.
PERSON STATED GENDER CODE is self declared or inferred by observation for those unable to declare their PERSON STATED GENDER.",varchar(1),No,,PERSON STATED GENDER CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/person/person_stated_gender_code_de.asp?shownav=1,RK,"? Being pedantic, PERSON STATED GENDER CODE is the most recent approved definition (apart from PERSON PHENOTYPIC SEX for babies). If changed, this would mean that the description would also need to be replaced, mentioning that gender is self-declared: http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/pers/person_stated_gender_code_de.asp?shownav=1?query=%22person+stated+gender+code%22&rank=66.66666&shownav=1",Y
,577,NHSE_SEM_Live,tbl_Data_SEM_APCE,Sex_of_Patients_At_Episode_Start,"The gender of a PERSON.
PERSON STATED GENDER CODE is self declared or inferred by observation for those unable to declare their PERSON STATED GENDER.",varchar(1),No,,PERSON STATED GENDER CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/person/person_stated_gender_code_de.asp?shownav=1,RK,"? Being pedantic, PERSON STATED GENDER CODE is the most recent approved definition (apart from PERSON PHENOTYPIC SEX for babies). If changed, this would mean that the description would also need to be replaced, mentioning that gender is self-declared: http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/pers/person_stated_gender_code_de.asp?shownav=1?query=%22person+stated+gender+code%22&rank=66.66666&shownav=1",Y
,662,NHSE_SEM_Live,tbl_Data_SEM_APCE,SHA_from_GP_Practice_SUS,"The Strategic Health Authority in which the GENERAL MEDICAL PRACTICE CODE (PATIENT REGISTRATION) is based.
All Strategic Health Authorities closed 31 March 2013
Strategic Health Authority's responsibilities have been taken over by other Organisations.
A Strategic Health Authority is an NHS ORGANISATION established to lead the strategic development of the local health service and manage Primary Care Trusts and NHS Trusts on the basis of local accountability agreements.
Derived by BHS Digital prior to import to the NCDR.",varchar(3),No,,Strategic Health Authority,http://www.datadictionary.nhs.uk/data_dictionary/nhs_business_definitions/s/strategic_health_authority_de.asp?shownav=1,RK,SS,
,1068,NHSE_SEM_Live,tbl_Data_SEM_APCS,SHA_from_GP_Practice_SUS,"The Strategic Health Authority in which the GENERAL MEDICAL PRACTICE CODE (PATIENT REGISTRATION) is based.
All Strategic Health Authorities closed 31 March 2013
Strategic Health Authority's responsibilities have been taken over by other Organisations.
A Strategic Health Authority is an NHS ORGANISATION established to lead the strategic development of the local health service and manage Primary Care Trusts and NHS Trusts on the basis of local accountability agreements.
Derived by BHS Digital prior to import to the NCDR.",varchar(3),No,,Strategic Health Authority,http://www.datadictionary.nhs.uk/data_dictionary/nhs_business_definitions/s/strategic_health_authority_de.asp?shownav=1,RK,SS,
,670,NHSE_SEM_Live,tbl_Data_SEM_APCE,SHA_from_Postcode_SUS,"The ORGANISATION CODE derived from the PATIENT's POSTCODE OF USUAL ADDRESS, where they reside within the boundary of a Strategic Health Authority (SHA).
All Strategic Health Authorities closed 31 March 2013
Strategic Health Authority's responsibilities have been taken over by other Organisations.
A Strategic Health Authority is an NHS ORGANISATION established to lead the strategic development of the local health service and manage Primary Care Trusts and NHS Trusts on the basis of local accountability agreements.
Derived by NHS Digital prior to import to the NCDR.",varchar(3),No,,Strategic Health Authority,http://www.datadictionary.nhs.uk/data_dictionary/nhs_business_definitions/s/strategic_health_authority_de.asp?shownav=1,RK,SS,
,1075,NHSE_SEM_Live,tbl_Data_SEM_APCS,SHA_from_Postcode_SUS,"The ORGANISATION CODE derived from the PATIENT's POSTCODE OF USUAL ADDRESS, where they reside within the boundary of a Strategic Health Authority (SHA).
All Strategic Health Authorities closed 31 March 2013
Strategic Health Authority's responsibilities have been taken over by other Organisations.
A Strategic Health Authority is an NHS ORGANISATION established to lead the strategic development of the local health service and manage Primary Care Trusts and NHS Trusts on the basis of local accountability agreements.
Derived by NHS Digital prior to import to the NCDR.",varchar(3),No,,Strategic Health Authority,http://www.datadictionary.nhs.uk/data_dictionary/nhs_business_definitions/s/strategic_health_authority_de.asp?shownav=1,RK,SS,
,663,NHSE_SEM_Live,tbl_Data_SEM_APCE,SHA_Type_from_GP_Practice_SUS,"Defines the coding schema used for strategic health authority. 'P' means PDS, 'S' means 'SUS'.",varchar(3),No,,,,RK,SS,
,1069,NHSE_SEM_Live,tbl_Data_SEM_APCS,SHA_Type_from_GP_Practice_SUS,"Defines the coding schema used for strategic health authority. 'P' means PDS, 'S' means 'SUS'.",varchar(3),No,,,,RK,SS,
,671,NHSE_SEM_Live,tbl_Data_SEM_APCE,SHA_Type_from_Postcode_SUS,"Defines the coding schema used for strategic health authority. 'P' means PDS, 'S' means 'SUS'.",varchar(1),No,,,,RK,"? Just a check that varchar(1) is correct, as the same descriptions for IDs 663, 1069 and 1076 suggest varchar(3). Could be the other way round?",DT issue
,1076,NHSE_SEM_Live,tbl_Data_SEM_APCS,SHA_Type_from_Postcode_SUS,"Defines the coding schema used for strategic health authority. 'P' means PDS, 'S' means 'SUS'.",varchar(3),No,,,,RK,SS,
,583,NHSE_SEM_Live,tbl_Data_SEM_APCE,Site_Code_of_Treatment_At_Episode_End_Date,"The ORGANISATION SITE CODE of the Organisation where the PATIENT was treated at the END DATE (EPISODE), i.e. it should enable the treating Organisation to be identified.",varchar(6),No,,SITE CODE (OF TREATMENT),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/s/site/site_code_(of_treatment)_de.asp?shownav=1,RK,? DD suggests that SITE CODE (OF TREATMENT) can be up to varchar(9),DT issue
,573,NHSE_SEM_Live,tbl_Data_SEM_APCE,Site_Code_of_Treatment_At_Episode_Start_Date,"The ORGANISATION SITE CODE of the Organisation where the PATIENT was treated at the START DATE (EPISODE), i.e. it should enable the treating Organisation to be identified.",varchar(6),No,,SITE CODE (OF TREATMENT),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/s/site/site_code_(of_treatment)_de.asp?shownav=1,RK,? DD suggests that SITE CODE (OF TREATMENT) can be up to varchar(9),DT issue
,538,NHSE_SEM_Live,tbl_Data_SEM_APCE,Source_of_Admission,The source of admission to a Hospital Provider Spell or a Nursing Episode when the PATIENT is in a Hospital Site or a Care Home.,varchar(2),No,,SOURCE OF ADMISSION,http://www.datadictionary.nhs.uk/data_dictionary/attributes/s/smo/source_of_admission_de.asp?shownav=1,RK,SS,
,1040,NHSE_SEM_Live,tbl_Data_SEM_APCS,Source_of_Admission,The source of admission to a Hospital Provider Spell or a Nursing Episode when the PATIENT is in a Hospital Site or a Care Home.,varchar(2),No,,SOURCE OF ADMISSION,http://www.datadictionary.nhs.uk/data_dictionary/attributes/s/smo/source_of_admission_de.asp?shownav=1,RK,SS,
,610,NHSE_SEM_Live,tbl_Data_SEM_APCE,Spell_Core_HRG,The core HRG for the spell as derived by NHS Digital prior to import to the NCDR.,varchar(5),No,,,,RK,SS,
,1060,NHSE_SEM_Live,tbl_Data_SEM_APCS,Spell_Core_HRG_SUS,The Core HRG for the spell according to the derivations made by NHS Digital prior to import to the NCDR.,varchar(5),Yes,"Takes Spell_Core_HRG code from the episode marked as the last episode in the spell, if this is not available, take the Spell_Core_HRG from the first episode in the spell.",,,RK,SS,
,611,NHSE_SEM_Live,tbl_Data_SEM_APCE,Spell_HRG_Version_No,The version number of the HRG grouper used to generate the HRG.,varchar(3),No,,,,RK,SS,
,1061,NHSE_SEM_Live,tbl_Data_SEM_APCS,Spell_HRG_Version_No_SUS,The version number of the HRG grouper used to generate the HRG.,varchar(3),Yes,"The Spell_HRG_Version_No for the last episode in the spell.  If this is not available, uses the first episode in the spell.",,,RK,SS,
,496,NHSE_SEM_Live,tbl_Data_SEM_APCE,Submission_Date,Date the file was submitted.,datetime,No,,,,RK,? Data type should be date?,DT issue
,488,NHSE_SEM_Live,tbl_Data_SEM_APCE,Test_Indicator,CDS INTERCHANGE TEST INDICATOR indicates whether the Interchange is a production or test Interchange.,varchar(1),No,,CDS INTERCHANGE TEST INDICATOR,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/cd/cds_interchange_test_indicator_de.asp?shownav=1,RK,SS,
,566,NHSE_SEM_Live,tbl_Data_SEM_APCE,Treatment_Function_Code,TREATMENT FUNCTION CODE is recorded to report the specialised service within which the PATIENT is treated.,varchar(3),No,,TREATMENT FUNCTION CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/t/tran/treatment_function_code_de.asp?shownav=1,RK,SS,
,634,NHSE_SEM_Live,tbl_Data_SEM_APCE,Unique_Booking_Reference_Number_Converted,The unique booking reference number assigned by the Choose and Book system when a PATIENT accepts an APPOINTMENT DATE OFFERED of an APPOINTMENT OFFER where the offer was made via the Choose and Book system.,varchar(15),No,,UNIQUE BOOKING REFERENCE NUMBER (CONVERTED),http://www.datadictionary.nhs.uk/data_dictionary/attributes/u/unique_booking_reference_number_(converted)_de.asp?shownav=1,RK,? Data type should be int (int(12)) as suggested by the DD?,DT issue
,1018,NHSE_SEM_Live,tbl_Data_SEM_APCS,Unique_Booking_Reference_Number_Converted,The unique booking reference number assigned by the Choose and Book system when a PATIENT accepts an APPOINTMENT DATE OFFERED of an APPOINTMENT OFFER where the offer was made via the Choose and Book system.,varchar(15),No,,UNIQUE BOOKING REFERENCE NUMBER (CONVERTED),http://www.datadictionary.nhs.uk/data_dictionary/attributes/u/unique_booking_reference_number_(converted)_de.asp?shownav=1,RK,? Data type should be int (int(12)) as suggested by the DD?,DT issue
,485,NHSE_SEM_Live,tbl_Data_SEM_APCE,Unique_CDS_Identifier,A Commissioning Data Set data element providing a unique identity for the life-time of an episode carried in a Commissioning Data Set message.,varchar(38),No,,CDS UNIQUE IDENTIFIER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/cd/cds_unique_identifier_de.asp?shownav=1,RK,? DD suggests varchar(35),DT issue
,486,NHSE_SEM_Live,tbl_Data_SEM_APCE,Update_Type,CDS UPDATE TYPE is a code to indicate the required database update process for the submitted CDS Message.,varchar(1),No,,CDS UPDATE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/cd/cds_update_type_de.asp?shownav=1,RK,SS,
,602,NHSE_SEM_Live,tbl_Data_SEM_APCE,Waiting_Time_Measurement_Type,The type of waiting time measurement methodology which may be applied during a PATIENT PATHWAY.,varchar(2),No,,WAITING TIME MEASUREMENT TYPE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/waiting_time_measurement_type_de.asp,RK,SS,
,580,NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Code_Ep_End_Date,A unique identification of a WARD within a Health Care Provider.  Represents the WARD where ACTIVITY took place at END DATE (EPISODE).,varchar(12),No,,WARD CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_code_de.asp?shownav=1,RK,SS,
,570,NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Code_Ep_Start_Date,A unique identification of a WARD within a Health Care Provider.  Represents the WARD where ACTIVITY took place at START DATE (EPISODE).,varchar(12),No,,WARD CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_code_de.asp?shownav=1,RK,SS,
,588,NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Day_Period_Availability_At_Episode_End,For WARDS this is the number of day periods in a week for which it is planned to be available.  Where a WARD is closed availability will be zero.  This value is true for the WARD where the ACTIVITY took place at END DATE (EPISODE).,varchar(1),No,,WARD DAY PERIOD AVAILABILITY CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_day_period_availability_de.asp?shownav=1,RK,SS,
,578,NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Day_Period_Availability_At_Episode_Start,For WARDS this is the number of day periods in a week for which it is planned to be available.  Where a WARD is closed availability will be zero.  This value is true for the WARD where the ACTIVITY took place at START DATE (EPISODE).,varchar(1),No,,WARD DAY PERIOD AVAILABILITY CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_day_period_availability_de.asp?shownav=1,RK,SS,
,589,NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Night_Period_Availability_At_Episode_End,For WARDS this is the number of night periods in a week for which it is planned to be available.  Where a WARD is closed availability will be zero.  This value is true for the WARD where the ACTIVITY took place at END DATE (EPISODE).,varchar(1),No,,WARD NIGHT PERIOD AVAILABILITY CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_night_period_availability_de.asp?shownav=1,RK,SS,
,579,NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Night_Period_Availability_At_Episode_Start,For WARDS this is the number of night periods in a week for which it is planned to be available.  Where a WARD is closed availability will be zero.  This value is true for the WARD where the ACTIVITY took place at START DATE (EPISODE).,varchar(1),No,,WARD NIGHT PERIOD AVAILABILITY CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_night_period_availability_de.asp?shownav=1,RK,SS,
,581,NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Security_Level_Ep_End_Date,The level of security for a WARD. This value is true for the WARD where the ACTIVITY took place at END DATE (EPISODE).,varchar(1),No,,WARD SECURITY LEVEL,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_security_level_de.asp?shownav=1,RK,SS,
,571,NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Security_Level_Ep_Start_Date,The level of security for a WARD. This value is true for the WARD where the ACTIVITY took place at START DATE (EPISODE).,varchar(1),No,,WARD SECURITY LEVEL,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_security_level_de.asp?shownav=1,RK,SS,
,508,NHSE_SEM_Live,tbl_Data_SEM_APCE,Withheld_Identity_Reason,"WITHHELD IDENTITY REASON is used in Data Group 'Withheld Identity Structure' in the Commissioning Data Sets (version 6-2 onwards).  It allows suppliers of Commissioning Data Set records to indicate to recipients of the record (for example, the Commissioner of the activity) that the record has been purposely anonymised for a valid reason.",varchar(2),No,,WITHHELD IDENTITY REASON,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/w/we/withheld_identity_reason_de.asp?shownav=1,RK,SS,
,648,NHSE_SEM_Live,tbl_Data_SEM_APCE,XML_Version,reflects the version number of the CDS XML Schema in use. Message version numbers are updated as required during the on-going message development processes.,varchar(6),No,,CDS MESSAGE VERSION NUMBER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/cd/cds_message_version_number_de.asp?shownav=1,RK,? DD suggests varchar(8),DT issue
,676,NHSE_SEM_Live,tbl_Data_SEM_APCE,Year_of_Birth_Mother_SUS,"The year in which the mother of the patient was born, as derived by NHS Digital prior to import to the NCDR.",int,No,,,,RK,SS,
,675,NHSE_SEM_Live,tbl_Data_SEM_APCE,Year_of_Birth_SUS,"The year in which the patient was born, as derived by NHS Digital prior to import to the NCDR.",int,No,,,,RK,SS,
,,,,,,,,,,,,,
