Database,Table_Name,Data_Item_Name,Data_Item_Description,Data_Type,Code_(TBC),Code_Description_(TBC),Is_Derived_Item,Derivation_Methodology,Author,Created_Date,Data Dictionary Name,Data Dictionary Links
NHSE_IAPT,IAPT_Referral,IC_COUNT_OTHER_LI,The total number of other low intensity therapy sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_OTHER_HI,The total number of other high intensity therapy sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_NOT_SPECIFIED,The total number of not specified therapy sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_CCBT_SESSIONS_INYEAR,The total number of Computerised Cognitive Behavioural Therapy (CCBT) sessions for IAPT within a referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_PURE_SELF_HELP_SESSIONS_INYEAR,The total number of pure self help (e.g. prescription books) appointments in the referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_GUIDED_SELF_HELP_SESSIONS_INYEAR,The total number of guided self-help sessions for IAPT within a referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_PSYCOEDUC_GROUP_SESSIONS_INYEAR,The total number of Psychoeducational peer support sessions for IAPT within a referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_EMPLOYMENT_SUPPORT_SESSIONS_INYEAR,The total number of employment support sessions for IAPT within a referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_BEHAVIOURAL_ACTIVATION_SESSIONS_INYEAR,The total number of behaviour activation sessions for IAPT within a referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_CBT_SESSIONS_INYEAR,The total number of Cognitive Behavioural Therapy (CBT) sessions for IAPT within a referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_IPT_SESSIONS_INYEAR,The total number of Interpersonal Psychotherapy (IPT) sessions for IAPT within a referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_COUNSELLING_SESSIONS_INYEAR,The total number of counselling sessions for IAPT within a referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_COUPLES_THERAPY_SESSIONS_INYEAR,The total number of couples therapy sessions for IAPT within a referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_DYNAMIC_THERAPY_SESSIONS_INYEAR,The total number of dynamic therapy sessions for IAPT within a referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_OTHER_LI_INYEAR,The total number of other low intensity therapy sessions for IAPT within a referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_OTHER_HI_INYEAR,The total number of other high intensity therapy sessions for IAPT within a referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_NOT_SPECIFIED_INYEAR,The total number of not specified therapy sessions for IAPT within a referral within the year.,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_AM,Indicates the anxiety measure used.,varchar(25),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_FIRST_AM_SCORE,First anxiety measure score ,decimal,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_LAST_AM_SCORE,Provides the last score for the appropriate anxiety measure.,decimal,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_DISTINCT_THERAPY_TYPES,The total number of different therapy types one person has had in the course of their referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_TREATMENT_APPOINTMENTS,The total number of treatment appointments received in the referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_TREATMENT_APPOINTMENTS_INYEAR,The total number of treatment appointments received in the referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_APPOINTMENTS,The total number of attended appointments of any type in the referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
This is the count of appointments that the patient attended during that specific patient pathway.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_APPOINTMENTS_INYEAR,The total number of appointments of any type in the referral in the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COMPLETED_TREATMENT_FLAG,Flag indicating treatment has been completed for the referral.,varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Where there is an end date for the referral,and there are two or more appointments the flag is 'Y' (Yes), if not it is NULL.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_LAST_THERAPY_TYPE,The therapy type recorded for the last treatment appointment.,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_RECOVERY_FLAG,Flag to indicate whether the referred patient has recovered.,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_RELIABLE_IMPROV_FLAG,Flag to indicate whether the referral has met the criteria for reliable improvement. Patients are classed as having shown reliable improvement if they show a reliable decrease in their anxiety or depression score between the first and last measurement,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_RELIABLE_DETER_FLAG,Flag to indicate whether the referral has met the criteria for reliable deterioration. Patients are classed as having shown reliable deterioration if they show a reliable increase in anxiety or depression score between the first and last measurement.,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_NO_CHANGE_FLAG,Flag to indicate whether the referral has met the criteria for no change in recovery status.,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_NOT_CASENESS_FLAG,Flag to indicate whether the referral was not at caseness at first assessment.,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_CASENESS_FLAG,Flag to indicate whether the referral was at caseness at first assessment ,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_FIRST_PHQ,"The first outcome score for the Patient Health Questionnaire-9 (PHQ9), taken from the first appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Derived by taking the first result of the Patient Health Questionnaire-9 (PHQ9) for each patient pathway, only including appointments that the patient attended that were not follow-up appointments after treatment end.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_LAST_PHQ,"The last outcome score for the Patient Health Questionnaire (PHQ), taken from the last appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_FIRST_WASAS,First score work and social adjustment scale score (derived),int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_LAST_WASAS,"The last outcome score for the Work and Social Adjustment Scale (WSAS), taken from the last appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_FIRST_SOCIAL_PHOBIA,"The first outcome score for the social phobia questionnaire (SOCPHOBIASCORE), taken from the first appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_LAST_SOCIAL_PHOBIA,"The last outcome score for the social phobia questionnaire (SOCPHOBIASCORE), taken from the last appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_ADSM,Anxiety Disorder Specific Measure (ADSM) result for the patient,varchar(25),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Determines the Anxiety Disorder Specific Measure (ADSM) assigned to the record according to the responses to the Agoraphobia Mobility Inventory 'When Accompanied (A), Social Phobia Inventory (S), Obsessive Compulsive Disorder Inventory (O), Post Traumatic Stress Disorder (P) and Anxiety Inventory assessment questionnaires (A) and the Provisional Diagnosis code'. Can also show 'G' which means 'GAD-7' (Generalised Anxiety Disorder).",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_FIRST_ADSM_SCORE,Provides the first score for the appropriate Anxiety Disorder Specific Measure (ADSM).,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Depending upon the IC_ADSM result, takes the first score from the relevant questionnaire, e.g. if IC_ADSM is 'O', this will show the first score received for the Obsessive Compulsive Disorder Inventory Questionnaire.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_LAST_ADSM_SCORE,Provides the last score for the appropriate Anxiety Disorder Specific Measure (ADSM).,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Depending upon the IC_ADSM result, takes the last score from the relevant questionnaire, e.g. if IC_ADSM is 'O', this will show the last score received for the Obsessive Compulsive Disorder Inventory Questionnaire.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_STRUCTURED_EXERCISE_SESSIONS,The total number of structured exercise sessions received in the referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_OTHER_SESSIONS,The total number of other therapy sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_COLLABRATIVE_CARE_SESSIONS,The total number of collaborative care sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_STRUCTURED_EXERCISE_SESSIONS_INYEAR,The total number of structured exercise sessions received in the referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_OTHER_SESSIONS_INYEAR,The total number of other therapy sessions for IAPT within a referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,IAPT_Referral,IC_COUNT_COLLABRATIVE_CARE_SESSIONS_INYEAR,The total number of collaborative care sessions for IAPT within a referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
